nb_A,nb_W,nb_A_W
56853,4334,60081
72922,2295,75186
529472,1538,530987
493324,2387,495690
30883,3763,34632
25684,2755,28425
23627,2243,25852
22796,2549,25303
21951,1567,23505
28220,2090,30228
35638,1847,37393
52090,1749,53796
44146,2395,46500
17492,1634,19100
17823,1424,19148
26282,2146,28389
15298,1618,16892
29346,3301,32628
35353,3650,38954
56906,2626,59470
22047,2195,24225
19055,1950,20934
18850,1793,20642
18268,1784,20046
36989,2251,39237
54833,1898,56561
40854,2440,43291
32172,4184,36346
25384,2845,28186
23854,2206,26019
52358,1762,54062
42209,4733,46892
26597,1805,28063
135665,1924,137569
22797,2220,25017
19598,2426,22024
19287,1684,20938
25164,2486,27610
19810,2437,22247
19418,1753,21136
17067,1363,18412
20043,1699,21688
18986,1689,20672
23028,2680,25665
20917,1871,22768
58102,8050,66151
43186,4864,48015
30492,1776,32264
22424,1998,24414
32997,1872,34831
25410,1991,27386
25856,2563,28418
26324,2415,28738
30357,2511,32842
21424,2124,23528
20328,1838,22165
28952,2465,31384
23117,2727,25834
22354,1821,24151
28550,1760,30278
27352,2069,29379
27028,2269,29297
25611,2568,28179
38640,2116,40756
45678,2204,47882
51507,1832,53308
52521,1499,54019
27819,1909,29697
25514,2295,27754
83406,3760,85530
44423,2153,46568
88413,1674,76265
285663,2143,287778
23576,2046,25616
22563,1621,24139
18531,1563,20053
73642,3996,77618
49579,4045,53569
27081,2739,29642
21232,2891,24034
19899,1932,21801
20847,2188,23027
33643,2021,35535
22800,1942,24739
27860,2119,29974
42448,2843,45279
49668,3029,52441
52552,4421,56936
19927,1855,21770
28444,1756,30184
26353,2212,28502
47646,4838,51888
46487,3391,49850
22523,1818,24307
23273,2139,25403
26557,2380,28925
20411,2125,22517
27602,3697,31288
25018,1515,26532
27362,1983,29319
23516,1789,25196
22942,1853,24776
23668,2074,25701
23509,1730,25230
26133,2160,28283
34205,2412,36607
32204,2388,34573
30298,3618,33829
26528,2374,28882
31848,2305,34153
34093,2940,37033
31273,2430,32692
34462,3071,37515
30185,2615,32800
39727,2208,41935
23025,1906,24931
27400,1994,29394
28152,2179,30330
25154,2140,27293
28074,2426,30499
28434,2363,30796
26091,2370,28460
19492,2397,21889
17315,1833,19147
36848,2086,38392
35681,1699,37379
20759,1838,22595
38613,1675,40185
114982,5066,119597
65007,3035,68023
54675,3437,57200
45568,4617,50179
22944,1995,24930
24402,2255,26633
20615,1901,22489
82929,1607,83967
32112,1884,33990
27851,1704,29515
16519,1554,18063
55725,2384,58105
41501,3090,44556
48921,2424,51313
29850,2387,32198
28206,2262,30452
20718,1672,22332
21162,1604,22713
29398,1563,30658
27268,1620,28864
51411,1956,52411
65692,2613,68299
23524,2341,25859
23854,2400,25840
25053,1607,26591
23979,2096,26012
39769,1663,41429
37098,1830,38891
52536,1842,54337
24474,2077,26548
22167,1799,23964
22306,1660,23892
23884,1540,25339
20983,2189,23171
20992,2766,23758
19399,1949,21348
19774,2321,22073
43763,3007,46770
29630,4198,33811
33439,1838,35117
24579,1389,25952
19556,1747,21303
17460,1682,19139
22849,1635,24484
22805,1451,24111
23959,2469,26418
22953,2418,25356
28853,1936,30788
38251,1625,39875
18838,1492,20329
21546,3509,25048
25683,2490,28050
29717,4131,33817
25112,1660,26743
21329,2028,23355
25415,2675,28058
19762,2702,22461
39477,1708,40696
28645,1721,30349
29122,3458,32574
34904,1845,36744
26946,1789,28655
23778,2207,25984
40213,2286,42497
29102,2758,31855
55725,3724,59442
45275,3109,48376
24135,2177,26292
26100,2225,28319
23590,2075,25661
20914,1434,22348
34184,1635,35805
28214,2154,30345
26289,3971,30258
23479,2495,25964
26249,3004,29234
20942,2309,23231
24922,1899,26806
22253,1916,24169
46567,2207,48756
55222,1599,56771
30876,1908,32672
68898,2017,70914
50170,2268,52435
43277,5908,49167
24201,2622,26823
44089,3499,47568
32486,2912,35396
27916,2259,30175
22093,1666,23740
28621,2191,30811
19746,2028,21762
19437,2199,21628
21219,2037,23241
21435,1535,22949
30194,2528,32720
19101,1847,20939
19646,1760,21406
19871,2016,21887
21848,2633,24479
35064,2401,37461
29495,1889,31383
27131,1710,28840
24115,1550,25623
24518,1707,26152
23003,2239,25242
23152,1946,25061
19464,1790,21243
24734,2107,26827
25766,2131,27852
26413,1845,28228
28401,1712,30109
19245,1420,20665
19052,1673,20643
20877,2051,22890
22784,2353,25097
21067,2067,22962
19981,2388,22336
21376,2165,23504
35510,1640,36677
33275,1340,34489
18698,1426,20041
21338,2157,23397
24966,2102,27065
34819,2078,36864
20634,1999,22591
23230,2003,25140
22116,2217,24333
19241,2157,21350
23743,2153,25856
22714,2508,25222
51807,2236,53993
20516,1737,22224
23701,1812,25506
27202,1726,28847
33747,1738,35473
22014,2030,24044
24250,2535,26767
25324,1663,26967
24770,1856,26610
22093,2059,24131
33710,2185,35883
38924,2095,41004
77774,2826,80595
54902,3008,57906
33449,2693,36106
28351,2641,30991
28719,2361,31080
25613,1759,27295
23777,1971,25682
17122,1608,18718
30640,2144,32741
25938,1727,27654
20398,1723,22113
17495,1801,19287
23145,1746,24888
25505,1796,27299
18685,2009,20680
18517,2000,20472
20388,2130,22504
22585,1672,24207
25395,1986,27381
19885,1781,21664
21775,2106,23880
16504,1984,18448
28626,1758,30374
20791,2033,22823
21363,2576,23877
25859,3061,28919
18083,2556,20637
22736,1689,24417
30017,1573,31589
17112,1637,18740
117627,7124,124689
24292,1377,25666
22180,1645,23824
24256,1656,25904
24363,2477,26833
22398,2891,25288
25333,1898,27223
21833,1538,23351
42167,1662,43812
22943,2017,24960
31197,2717,33589
63262,3120,66381
24868,1807,26559
55083,2853,57926
17987,2164,20148
37305,3034,40335
22076,1662,23735
15969,1460,17423
33528,1514,35036
38964,2078,41039
31715,2046,33749
27605,2144,29691
36738,3333,39958
26015,2102,28076
23032,2290,25311
42278,1981,44254
31751,3636,35383
23588,5812,29394
18963,2666,21621
24906,1813,26709
30586,1674,32254
50750,4449,55186
67814,3271,71072
64439,2807,67244
23585,2204,25760
20630,2826,23428
20248,2163,22395
19437,2046,21478
57676,4218,61887
24940,3613,28552
20971,1785,22693
20489,1816,22290
20784,1841,22565
18588,1485,19993
18120,1689,19768
26179,1914,28073
21755,1478,23133
23977,2147,26072
34559,3250,37700
31223,2806,34024
34562,2718,37202
27433,1754,29149
33517,2328,35836
24543,1891,26410
23520,2168,25686
21592,1873,23453
21174,1583,22752
28354,2434,30766
23782,2204,25977
29862,2071,31932
21652,1851,23499
22931,1784,24708
25906,1934,27835
24553,1882,26433
31151,2615,33756
22769,2115,24851
19778,2187,21937
17301,2071,19359
26511,2048,28559
19481,1658,21108
41950,1763,43695
27996,1775,29758
27098,1682,28768
21409,1579,22968
22048,2498,24505
22753,2307,25049
30670,2094,32736
21751,1793,23541
18107,1475,19463
28644,1784,30427
24539,1728,26261
20642,1842,22463
19827,1667,21451
23206,2616,25799
24073,2660,26728
23542,2049,25568
19740,1789,21518
27026,1782,28706
24128,2310,26438
19362,1603,20957
17626,1741,19318
39364,1649,41008
43768,5381,49114
27176,2483,29602
61981,2066,63999
32125,2248,34344
23558,1935,25471
17826,1354,19090
41058,1965,42947
25164,2422,27524
18620,2029,20599
23640,1779,25411
18114,1579,19655
19266,1910,21171
25165,2506,27610
29103,2637,31707
33991,3190,37007
23177,2373,25532
29311,3047,32344
26611,1646,28253
19957,1666,21602
25956,1895,27787
29359,4476,33829
27124,2121,29163
22333,2059,24391
21709,2201,23861
18923,2239,21128
16741,1973,18673
19512,1576,21035
27807,1721,29468
35785,1861,37634
27372,1804,29150
25944,2104,28025
19235,1809,20988
18354,1968,20266
20873,2255,23121
21766,1941,23689
23840,1882,25722
22581,2387,24966
24687,2131,26813
30806,2126,32932
49725,1982,51703
48163,1581,49733
18357,1774,20131
21082,2491,23554
23340,1782,25122
27386,2230,29604
33635,2583,36207
25763,2631,28249
30316,2465,32781
27914,2853,30744
22115,2130,24231
38114,2506,40606
24061,2604,26607
23250,2672,25875
33187,2844,36028
30096,3152,33248
29871,2348,32210
26115,2664,28718
25293,2030,27261
34384,3085,37469
31213,2049,33247
45401,2572,47844
21715,2055,23770
29233,2372,31605
37559,1609,39135
69955,2420,72370
20158,1719,21863
18810,1715,20525
20627,2248,22872
25178,2297,27470
29976,2144,32117
20723,1715,22403
24269,2324,26589
24898,1992,26870
20897,1684,22555
27468,1896,29294
24008,1928,25923
33217,2272,35447
43635,2261,45861
25962,1929,27864
26360,2280,28604
24277,2555,26829
34214,2098,36301
35604,3388,38918
33326,2514,35631
34192,2179,36346
26480,2400,28826
57261,2382,59464
38615,2058,40623
34488,2021,36477
41984,1432,43369
22201,1728,23926
18308,1607,19899
19245,2006,21251
16957,1927,18883
20953,2426,23379
26296,2767,29060
20076,2412,22487
22276,2198,24473
40672,2150,42822
40626,1735,42359
43699,2163,45720
38721,1695,40416
34725,2451,37172
19233,1554,20783
24086,2206,26256
21464,1756,23211
60497,2141,62638
39755,3197,42945
30359,1914,32241
22140,1611,23747
21810,1856,23645
30770,2445,33207
21124,2040,23160
21936,2120,24030
19646,2017,21646
22801,2460,25229
25349,2455,27804
22717,1979,24693
34709,2310,37015
23685,2026,25708
49713,4613,54312
30631,1939,32556
29792,1639,31379
17389,1953,19330
21369,2022,23388
36261,2248,38509
65566,1680,67134
22813,2148,24907
26268,2956,29224
29890,2655,32542
26728,2052,28737
27612,1999,29599
41820,3955,45775
70247,7527,77763
37554,10341,47857
51659,3838,55464
30767,2537,33293
22456,1795,24240
26754,2317,29067
25474,2047,27520
27542,2208,29747
33698,2591,36288
26512,2277,28775
16499,1807,18250
27610,2084,29665
32694,2400,35094
26610,2078,28687
21351,1805,23138
31042,2989,34027
27728,1737,29417
22511,1431,23942
22884,1519,24403
23112,1703,24814
28592,3494,32084
29774,3071,32842
26949,2029,28848
26363,2071,28411
23731,2201,25932
22067,1605,23665
22489,1600,24082
17259,1604,18862
40173,1653,41637
47349,2683,50026
38848,2116,40964
88218,2569,90769
49493,4453,53911
33682,4822,38472
30499,3254,33752
74349,2361,76684
51487,3252,54723
31363,1751,33092
47998,2890,50844
18594,1622,20215
15543,1404,16924
18431,1503,19934
16667,1838,18503
22377,2033,24409
18421,1544,19965
17313,1686,18980
18519,1718,20236
32102,2093,33764
42274,5510,47782
32566,1933,34489
15277,1671,16907
20442,1550,21972
24535,1930,26402
34732,1813,36542
59992,1963,61941
20956,2392,23337
18145,2096,20226
19126,1700,20826
37524,2208,39730
39731,3046,42770
32035,1941,33976
26238,2378,28616
18744,1887,20630
29063,2600,31630
30265,3385,33603
28150,3215,31322
24931,2621,27528
21630,2155,23731
22960,2208,24901
26476,2474,28944
21897,2008,23905
21616,1655,23240
21738,1738,23471
23054,2020,24993
18664,1997,20554
27822,2763,30395
30609,1859,32352
29459,3278,32733
28847,3589,32344
32989,2415,35381
18194,1741,19915
21277,2355,23457
18470,1385,19723
16213,1220,17216
20328,1867,22021
18178,1639,19776
21636,1866,23440
19461,2029,21399
26923,1859,28768
22211,1710,23917
37732,1358,39024
27948,1995,29930
15922,1566,17488
17240,1743,18981
23719,1989,25596
29137,2631,31163
22309,2200,24417
26583,2668,29110
29660,2031,31504
24512,2072,26561
21746,1745,23450
21131,1814,22927
17090,1741,18749
36908,2918,39747
26910,2129,29009
38808,2341,41047
23293,1857,25091
21230,2264,23482
26493,2468,28670
18420,1768,20150
22309,2407,24681
26478,2005,28433
18980,1866,20766
55287,1910,56729
68879,2525,71349
92581,2179,94482
54139,1888,56025
20835,1611,22398
32778,1699,34453
25446,1837,27226
23911,1675,25348
56139,1961,58083
29500,2041,31488
21025,2271,23270
23743,2135,25875
22696,2134,24806
27097,2600,29691
21978,2068,24046
20838,2183,22962
27456,1776,29190
24057,1527,25550
24072,1978,25860
21407,2373,23715
43952,2776,46652
60173,3785,63941
24881,1665,26534
24456,2152,26539
18389,1663,19958
19195,1732,20906
19662,1796,21401
28231,1703,29899
23701,1987,25648
20556,2381,22899
20587,1651,22206
20779,1631,22388
20399,2071,22421
22037,2164,24193
20191,2131,22313
22602,2211,24803
34877,2349,37205
21404,1861,23247
21001,1746,22672
39622,3115,42724
32076,1768,33807
34236,1834,36011
24999,2540,27502
21451,2846,24276
19408,2465,21849
23087,2077,25086
21509,2815,24284
21721,2562,24276
23371,1584,24951
19570,2308,21878
17595,1971,19520
20818,1819,22618
24936,2276,27161
24898,2208,27023
29380,2014,31323
40456,4490,44944
29593,2507,32060
20542,1722,22246
35331,1549,36863
19630,1635,21241
29899,2480,32332
22683,1442,24096
26518,1988,28454
23915,2041,25922
68606,1920,70340
58055,2948,60985
46351,5024,51277
25265,7751,32997
30925,3558,34457
19947,2010,21955
27986,1680,29654
22812,1442,24247
22210,2025,24231
38829,2713,41482
27661,3042,30632
33038,2276,35221
33924,4563,38466
36776,1921,38445
30873,2461,33205
23507,2139,25609
37917,4008,41728
27156,2859,29982
33239,3214,36429
23282,2099,25374
26549,2146,28695
19073,1776,20799
22046,2348,24354
22224,2317,24465
32614,2701,35262
27848,3308,31139
33062,2195,35224
23199,1807,24974
25705,2749,28448
30739,2996,33718
25082,3744,28732
23670,3663,27303
35305,2308,37554
20321,1537,21814
31829,2192,33996
26127,1822,27906
55242,1865,57045
46128,1764,47836
34249,3161,37406
35394,2685,38039
47848,1935,49137
59854,2701,62354
30897,2909,33756
20909,2670,23532
37937,1854,39720
45366,1886,47147
22462,1629,24032
23745,2572,26294
15850,2140,17972
34734,2373,37030
19945,2180,22120
25923,3122,29018
33317,2469,35370
20682,1735,22408
21862,1629,23465
33852,2010,35861
28902,1875,30733
15897,1654,17539
22353,1879,24192
25758,2821,28527
66408,4588,70895
73679,3346,76766
102594,2236,104787
28648,1296,29904
18564,1672,20166
17209,1840,18980
22271,1809,24014
19134,1651,20760
17677,1487,19146
19507,1960,21441
23516,2019,25487
23251,1815,25054
20457,2285,22715
20281,1856,22131
35247,1852,37097
27130,1861,28989
22014,1832,23836
20159,1817,21946
21520,1811,23324
19406,1886,21281
17207,1837,19042
20935,1719,22186
33932,1959,35804
22933,2285,25184
19501,1970,21445
27858,1866,29691
42346,2304,44649
32507,2901,35356
23362,2722,26019
23784,2641,26425
26747,2506,29249
30251,2353,32553
26207,1531,27707
29636,1787,31405
60723,4434,64950
40552,2740,43274
25103,2225,27294
24055,1908,25949
43840,2532,46315
29909,2145,32032
20583,1718,22247
17723,1813,19528
21193,2011,23179
26140,1938,28039
37295,1924,39189
19414,1740,21112
20019,1665,21660
20255,1571,21820
24545,1661,26201
21102,2452,23479
20424,2782,23151
24384,2414,26786
29746,1993,31678
19165,2016,21066
17685,2330,19990
19612,1607,21193
25325,2030,27338
41131,2170,43298
29799,2619,32365
20958,2125,23054
21774,2055,23819
22107,2214,24276
31362,2220,33386
49024,1675,50642
55648,1727,57343
21350,1876,23223
28366,1980,30346
24847,2133,26962
19640,2139,21752
16579,1530,18094
28456,2069,30525
25286,1719,27002
20130,1525,21628
29959,2018,31693
47833,2610,50407
34927,2945,37861
25605,2323,27882
18584,1841,20368
25321,1875,27162
40663,2451,43114
30336,2365,32692
20874,1682,22545
18963,1574,20537
25520,1795,27314
28713,2124,30837
24949,3040,27978
26262,2114,28373
29809,1433,31155
31372,2759,34131
47231,2079,45232
73492,2353,75819
23016,1966,24975
25851,2041,27891
32926,1898,34819
19791,1765,21556
16529,1795,18280
24063,2180,25883
18579,1824,20121
91018,1743,92703
42899,2548,45192
55636,2557,58164
20978,1445,22321
20882,1817,22698
25238,1532,26759
37373,1614,38963
24912,1936,26798
38957,2633,41552
21156,2174,23325
18475,1891,20358
16219,1510,17702
37337,2337,39587
23345,2181,25504
49146,5214,54313
34159,2267,36368
21335,1767,23098
17637,1466,19091
32908,1888,34777
22043,1829,23852
37577,1528,38868
20426,1385,21804
25204,1775,26942
30088,2284,32359
25263,2975,28238
26679,2414,29058
28297,2038,30069
63918,1977,65734
29153,1591,30729
28375,1263,29628
21073,1542,22561
17352,1776,19128
60676,4909,65550
26199,2266,28461
19274,1807,21072
18993,1666,20647
27603,2115,29701
30446,2581,33023
22030,2132,24154
24471,1897,26365
52222,1706,53885
38426,1863,40261
22790,1764,24530
26075,1937,28004
21161,2104,23222
24091,2202,26293
26389,2084,28418
18770,1858,20612
22038,2420,24446
27559,2084,29643
29545,1739,31034
26479,2792,29259
19038,1646,20650
23234,2140,25358
19559,1657,21104
19464,2327,21278
30774,1797,32469
19741,1686,21418
18400,1763,19921
22353,1894,24225
24399,2011,26332
19491,1399,20869
34366,1629,35962
48823,1835,50406
23849,2095,25926
19606,1720,21325
20948,1841,22789
25639,1691,27329
20879,1915,22778
20308,2193,22478
24540,1618,26144
20100,1548,21645
20308,2041,22339
22339,1635,23956
39291,4223,43401
29154,2919,32065
19643,1988,21610
23496,1856,25349
21227,1876,23101
24021,2339,26358
